num_cars,frame,num_cars_time,colours,colours_time,car_type,car_type_time,,,Sedan,Hatchback,black,silver,red,white,blue,black,silver,red,white,blue,Q1_Time,Q2_time,Q3_time,black,silver,red,white,blue
0,601,0.208284,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.470769,0.948113,0.948124,0,0,0,0,0
0,602,0.216538,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.43415,0.643607,0.643612,0,0,0,0,0
0,603,0.225006,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.415559,0.606266,0.606279,0,0,0,0,0
0,604,0.236305,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.38545,0.604751,0.60476,0,0,0,0,0
0,605,0.23833,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.295244,0.671949,0.671954,0,0,0,0,0
0,606,0.22895,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.448075,0.806008,0.806014,0,0,0,0,0
0,607,0.233056,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.403661,0.608186,0.608192,0,0,0,0,0
0,608,0.230261,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.437691,0.858958,0.858965,0,0,0,0,0
0,609,0.230337,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.389198,0.552495,0.552504,0,0,0,0,0
0,610,0.233114,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.312584,0.55531,0.555317,0,0,0,0,0
0,611,0.230388,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.385846,0.852714,0.852722,0,0,0,0,0
0,612,0.227123,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.433117,0.632617,0.632623,0,0,0,0,0
0,613,0.230597,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.374177,0.609433,0.60944,0,0,0,0,0
0,614,0.234085,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.354958,0.771202,0.771209,0,0,0,0,0
0,615,0.227376,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.300164,0.526495,0.5265,0,0,0,0,0
0,616,0.243602,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.454036,0.718835,0.718843,0,0,0,0,0
0,617,0.231926,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.337525,0.508747,0.508778,0,0,0,0,0
0,618,0.229173,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.293734,0.665571,0.665578,0,0,0,0,0
0,619,0.234314,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.386209,0.575957,0.575983,0,0,0,0,0
0,620,0.229311,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.374893,0.563056,0.56306,0,0,0,0,0
0,621,0.228908,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.259687,0.625158,0.625165,0,0,0,0,0
0,622,0.233363,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.457801,0.642316,0.642323,0,0,0,0,0
0,623,0.225892,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.389739,0.575286,0.575291,0,0,0,0,0
0,624,0.232228,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.307088,0.693228,0.693235,0,0,0,0,0
0,625,0.249342,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.373784,0.566977,0.566982,0,0,0,0,0
0,626,0.233671,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.25728,0.468372,0.468377,0,0,0,0,0
0,627,0.22845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.392328,0.882223,0.882231,0,0,0,0,0
0,628,0.233801,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.493511,0.742484,0.742493,0,0,0,0,0
0,629,0.237006,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.57218,0.902533,0.902542,0,0,0,0,0
0,630,0.226602,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.445032,0.693917,0.693925,0,0,0,0,0
0,631,0.233323,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.435875,0.92767,0.92768,0,0,0,0,0
0,632,0.228312,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.389638,0.627054,0.62706,0,0,0,0,0
0,633,0.230125,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.267399,0.516599,0.516605,0,0,0,0,0
0,634,0.232441,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.456901,0.98909,0.989097,0,0,0,0,0
0,635,0.229565,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.49232,0.695004,0.695009,0,0,0,0,0
0,636,0.233274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.326628,0.502147,0.502157,0,0,0,0,0
0,637,0.233301,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.492581,0.908162,0.908172,0,0,0,0,0
0,638,0.229244,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.381813,0.693146,0.693154,0,0,0,0,0
0,639,0.231536,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.451181,0.70337,0.703379,0,0,0,0,0
0,640,0.235124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.437979,0.999449,0.999455,0,0,0,0,0
0,641,0.228914,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.503269,0.729339,0.729346,0,0,0,0,0
0,642,0.231403,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.323109,0.547146,0.547152,0,0,0,0,0
0,643,0.236098,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.320129,0.476677,0.476685,0,0,0,0,0
0,644,0.230929,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.348999,0.704281,0.704288,0,0,0,0,0
0,645,0.229193,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.308688,0.492584,0.492588,0,0,0,0,0
0,646,0.23292,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.510785,0.849423,0.849429,0,0,0,0,0
0,647,0.233335,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.441126,0.836405,0.836415,0,0,0,0,0
0,648,0.232253,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.398746,0.66056,0.660567,0,0,0,0,0
0,649,0.234541,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.36921,0.595572,0.595579,0,0,0,0,0
1,650,0.230605,silver,0.00272,hatchback,0.081283,,,0,1,0,1,0,0,0,0,0,0,0,0,0.305335,0.755896,0.759045,0,1,0,0,0
1,651,0.224288,black,0.001946,hatchback,0.083611,,,0,1,0,1,0,0,0,0,0,0,0,0,0.374866,0.671447,0.67588,1,0,0,0,0
1,652,0.227259,black,0.002612,hatchback,0.211561,,,0,1,1,0,0,0,0,0,0,0,0,0,0.360539,0.598487,0.601179,1,0,0,0,0
1,653,0.216024,black,0.00166,hatchback,0.075199,,,0,1,1,0,0,0,0,0,0,0,0,0,0.380168,0.803525,0.805783,1,0,0,0,0
1,654,0.212952,black,0.002575,hatchback,0.076507,,,0,1,1,0,0,0,0,0,0,0,0,0,0.39364,0.600774,0.604177,1,0,0,0,0
1,655,0.209884,black,0.002067,hatchback,0.227571,,,0,1,1,0,0,0,0,0,0,0,0,0,0.258369,0.442149,0.444542,1,0,0,0,0
1,656,0.205676,black,0.002468,hatchback,0.074143,,,0,1,1,0,0,0,0,0,0,0,0,0,0.433939,0.741132,0.74582,1,0,0,0,0
1,657,0.214377,black,0.00177,hatchback,0.074785,,,0,1,1,0,0,0,0,0,0,0,0,0,0.379795,0.806042,0.808179,1,0,0,0,0
1,658,0.209572,black,0.001708,hatchback,0.080796,,,0,1,1,0,0,0,0,0,0,0,0,0,0.350483,0.535019,0.537329,1,0,0,0,0
1,659,0.216092,black,0.00174,hatchback,0.20449,,,0,1,1,0,0,0,0,0,0,0,0,0,0.375216,0.536103,0.540585,1,0,0,0,0
1,660,0.207221,black,0.001622,hatchback,0.073672,,,0,1,1,0,0,0,0,0,0,0,0,0,0.306189,0.685018,0.68718,1,0,0,0,0
1,661,0.212691,black,0.002586,hatchback,0.075086,,,0,1,1,0,0,0,0,0,0,0,0,0,0.354089,0.620212,0.622233,1,0,0,0,0
1,662,0.216351,black,0.002643,hatchback,0.209392,,,0,1,0,0,0,0,0,0,0,0,0,0,0.414953,0.585171,0.589756,1,0,0,0,0
1,663,0.2076,black,0.001772,hatchback,0.078979,,,0,1,0,0,0,0,0,0,0,0,0,0,0.344335,0.861019,0.862959,1,0,0,0,0
1,664,0.213692,black,0.00172,hatchback,0.074012,,,0,1,0,0,0,0,0,0,0,0,0,0,0.371459,0.588879,0.591491,1,0,0,0,0
1,665,0.21427,black,0.001727,hatchback,0.211878,,,0,1,0,0,0,0,0,0,0,0,0,0,0.259367,0.475942,0.478244,1,0,0,0,0
1,666,0.207746,black,0.001698,hatchback,0.074552,,,0,1,1,0,0,0,0,0,0,0,0,0,0.429685,0.959564,0.96339,1,0,0,0,0
1,667,0.209065,black,0.001711,hatchback,0.075682,,,0,1,1,0,0,0,0,0,0,0,0,0,0.430362,0.599802,0.602602,1,0,0,0,0
1,668,0.219217,black,0.001655,hatchback,0.211385,,,0,1,1,0,0,0,0,0,0,0,0,0,0.344944,0.538363,0.541527,1,0,0,0,0
1,669,0.2084,black,0.002446,hatchback,0.073972,,,0,1,1,0,0,0,0,0,0,0,0,0,0.438628,0.631105,0.63382,1,0,0,0,0
1,670,0.248357,black,0.00255,hatchback,0.074377,,,0,1,1,0,0,0,0,0,0,0,0,0,0.268101,0.648499,0.654526,1,0,0,0,0
1,671,0.216337,black,0.001659,hatchback,0.076612,,,0,1,1,0,0,0,0,0,0,0,0,0,0.420901,0.705987,0.708307,1,0,0,0,0
1,672,0.2242,black,0.001755,hatchback,0.2079,,,0,1,1,0,0,0,0,0,0,0,0,0,0.385476,0.559199,0.561371,1,0,0,0,0
1,673,0.206068,black,0.002411,hatchback,0.072665,,,0,1,1,0,0,0,0,0,0,0,0,0,0.33994,0.692394,0.695739,1,0,0,0,0
1,674,0.217224,black,0.001622,hatchback,0.075387,,,0,1,1,0,0,0,0,0,0,0,0,0,0.353564,0.636086,0.638195,1,0,0,0,0
1,675,0.212968,black,0.002646,hatchback,0.212474,,,0,1,1,0,0,0,0,0,0,0,0,0,0.335871,0.539194,0.541521,1,0,0,0,0
1,676,0.217431,black,0.002222,hatchback,0.07637,,,0,1,1,0,0,0,0,0,0,0,0,0,0.427577,0.886871,0.89537,1,0,0,0,0
1,677,0.227252,black,0.001704,hatchback,0.075721,,,0,1,1,0,0,0,0,0,0,0,0,0,0.367785,0.568301,0.573228,1,0,0,0,0
1,678,0.221062,black,0.002674,hatchback,0.211656,,,0,1,1,0,0,0,0,0,0,0,0,0,0.367786,0.570215,0.573252,1,0,0,0,0
0,679,0.205737,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.39197,0.86136,0.861369,0,0,0,0,0
0,680,0.212259,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.332872,0.552587,0.552593,0,0,0,0,0
0,681,0.223653,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.475322,0.768371,0.768379,0,0,0,0,0
0,682,0.23025,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.437273,0.674102,0.674107,0,0,0,0,0
0,683,0.232002,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.343372,0.747127,0.747133,0,0,0,0,0
0,684,0.224652,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.395214,0.564594,0.5646,0,0,0,0,0
0,685,0.226642,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.277836,0.530325,0.53033,0,0,0,0,0
0,686,0.228496,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.510442,1.135577,1.135583,0,0,0,0,0
0,687,0.229975,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.380641,0.576023,0.57603,0,0,0,0,0
0,688,0.226847,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.344694,0.544755,0.544761,0,0,0,0,0
0,689,0.231827,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.370118,0.784733,0.784738,0,0,0,0,0
0,690,0.225356,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.297949,0.462551,0.462556,0,0,0,0,0
0,691,0.227015,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.455126,0.746647,0.746655,0,0,0,0,0
0,692,0.233516,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.419417,0.863089,0.863097,0,0,0,0,0
0,693,0.228119,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.328547,0.532246,0.532254,0,0,0,0,0
0,694,0.225592,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.36094,0.526288,0.526294,0,0,0,0,0
0,695,0.233171,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.268207,0.490578,0.490585,0,0,0,0,0
0,696,0.22688,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.489656,1.00294,1.002946,0,0,0,0,0
0,697,0.227735,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.413795,0.575252,0.575257,0,0,0,0,0
0,698,0.231606,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.289112,0.444797,0.444803,0,0,0,0,0
0,699,0.228988,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.318825,0.800774,0.800782,0,0,0,0,0
0,700,0.226314,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.421469,0.631385,0.63139,0,0,0,0,0
0,701,0.229101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.447491,0.739252,0.739257,0,0,0,0,0
0,702,0.229053,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.40444,0.822092,0.822098,0,0,0,0,0
0,703,0.225063,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.346478,0.546475,0.546483,0,0,0,0,0
0,704,0.234272,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.344264,0.53627,0.536276,0,0,0,0,0
0,705,0.227873,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.31094,0.728975,0.72898,0,0,0,0,0
0,706,0.226559,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.541079,0.854284,0.854293,0,0,0,0,0
0,707,0.232383,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.313991,0.53916,0.539165,0,0,0,0,0
0,708,0.226269,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.253789,0.452341,0.452347,0,0,0,0,0
0,709,0.224624,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.338185,0.746743,0.746749,0,0,0,0,0
0,710,0.238596,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.433369,0.66116,0.661165,0,0,0,0,0
0,711,0.224591,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.338855,0.54277,0.542777,0,0,0,0,0
0,712,0.230763,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.452161,0.924366,0.924372,0,0,0,0,0
0,713,0.230932,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.305446,0.501102,0.501108,0,0,0,0,0
0,714,0.227854,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.588681,0.864996,0.865004,0,0,0,0,0
0,715,0.226174,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.518379,1.054899,1.054911,0,0,0,0,0
0,716,0.231913,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.348999,0.561958,0.561963,0,0,0,0,0
0,717,0.229345,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.341183,0.568412,0.56842,0,0,0,0,0
0,718,0.227849,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.53419,1.210161,1.210167,0,0,0,0,0
0,719,0.235595,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.426264,0.599501,0.599506,0,0,0,0,0
0,720,0.247052,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.465158,0.751073,0.751082,0,0,0,0,0
0,721,0.24406,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.358365,0.614172,0.61418,0,0,0,0,0
0,722,0.234471,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.304469,0.722446,0.722452,0,0,0,0,0
0,723,0.236297,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.379502,0.593165,0.593175,0,0,0,0,0
0,724,0.241285,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.423496,0.594382,0.594389,0,0,0,0,0
0,725,0.239114,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.263688,0.635781,0.635788,0,0,0,0,0
0,726,0.262297,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.430891,0.61228,0.612285,0,0,0,0,0
0,727,0.230548,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.265632,0.432984,0.43299,0,0,0,0,0
0,728,0.233978,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.40622,0.896393,0.896401,0,0,0,0,0
0,729,0.228786,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.390618,0.642981,0.642994,0,0,0,0,0
0,730,0.22877,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.370192,0.624281,0.624289,0,0,0,0,0
0,731,0.230126,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.391479,0.802671,0.802677,0,0,0,0,0
0,732,0.226532,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.341505,0.548228,0.548234,0,0,0,0,0
0,733,0.227511,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.495267,0.795961,0.795973,0,0,0,0,0
0,734,0.22933,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.363621,0.55966,0.559667,0,0,0,0,0
0,735,0.228283,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.321913,0.714845,0.71485,0,0,0,0,0
0,736,0.227395,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.412283,0.631052,0.631057,0,0,0,0,0
0,737,0.237468,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.26364,0.442234,0.442241,0,0,0,0,0
0,738,0.225529,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.32605,0.745129,0.745136,0,0,0,0,0
0,739,0.234152,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.390892,0.63165,0.631655,0,0,0,0,0
0,740,0.229867,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.310834,0.509681,0.509687,0,0,0,0,0
0,741,0.232816,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.343077,0.823963,0.823968,0,0,0,0,0
0,742,0.225143,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.37407,0.570287,0.570294,0,0,0,0,0
0,743,0.236324,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.373085,0.570075,0.570083,0,0,0,0,0
0,744,0.223595,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.353818,0.812677,0.812684,0,0,0,0,0
0,745,0.229368,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.403371,0.645721,0.645727,0,0,0,0,0
0,746,0.230769,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.448457,0.720741,0.72078,0,0,0,0,0
0,747,0.228517,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.434148,0.62733,0.627341,0,0,0,0,0
0,748,0.22845,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.285451,0.698249,0.698255,0,0,0,0,0
0,749,0.232338,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.551817,0.813208,0.813215,0,0,0,0,0
0,750,0.243255,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.345447,0.555409,0.555418,0,0,0,0,0
0,751,0.230221,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.450056,0.970073,0.970079,0,0,0,0,0
0,752,0.225687,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.351461,0.607103,0.60711,0,0,0,0,0
0,753,0.256167,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.267375,0.450327,0.450341,0,0,0,0,0
0,754,0.26657,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.434815,1.104542,1.104549,0,0,0,0,0
0,755,0.232351,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.553137,0.81137,0.811377,0,0,0,0,0
0,756,0.227881,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.499513,0.718074,0.71808,0,0,0,0,0
0,757,0.234267,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.491232,1.116457,1.116466,0,0,0,0,0
0,758,0.226555,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.48242,0.688269,0.688277,0,0,0,0,0
0,759,0.228439,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.465953,0.750453,0.75046,0,0,0,0,0
0,760,0.23371,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.460629,0.749121,0.749131,0,0,0,0,0
0,761,0.227345,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.513655,1.14386,1.143869,0,0,0,0,0
0,762,0.227069,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.444103,0.686836,0.686844,0,0,0,0,0
0,763,0.232193,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.588625,0.836739,0.836753,0,0,0,0,0
0,764,0.237224,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.446499,0.910495,0.910502,0,0,0,0,0
0,765,0.231549,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.45264,0.765876,0.765882,0,0,0,0,0
0,766,0.233819,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.344497,0.651647,0.651655,0,0,0,0,0
0,767,0.225548,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.428943,1.07476,1.074779,0,0,0,0,0
0,768,0.232459,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.481368,0.695236,0.695242,0,0,0,0,0
0,769,0.23147,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.373332,0.580692,0.580699,0,0,0,0,0
0,770,0.227879,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.340723,0.827482,0.827488,0,0,0,0,0
0,771,0.260379,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.42962,0.639819,0.639826,0,0,0,0,0
0,772,0.251458,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.599571,0.950458,0.950468,0,0,0,0,0
0,773,0.232761,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.454853,0.698569,0.698579,0,0,0,0,0
0,774,0.242731,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.425547,0.828211,0.828219,0,0,0,0,0
0,775,0.237681,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.375615,0.64053,0.640536,0,0,0,0,0
0,776,0.233283,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.301186,0.549289,0.549297,0,0,0,0,0
0,777,0.236987,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.384537,0.763363,0.763369,0,0,0,0,0
0,778,0.239213,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.334365,0.603766,0.603774,0,0,0,0,0
0,779,0.232974,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.421263,0.734891,0.734898,0,0,0,0,0
0,780,0.229227,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.386102,0.786456,0.786463,0,0,0,0,0
0,781,0.232396,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.409136,0.598638,0.598645,0,0,0,0,0
0,782,0.23118,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.418446,0.665527,0.665533,0,0,0,0,0
0,783,0.233408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.342786,0.79245,0.792455,0,0,0,0,0
0,784,0.233662,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.481652,0.734565,0.734572,0,0,0,0,0
0,785,0.234642,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.344787,0.558573,0.558579,0,0,0,0,0
0,786,0.235763,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.301298,0.573662,0.57367,0,0,0,0,0
0,787,0.233267,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.355471,0.86607,0.866077,0,0,0,0,0
0,788,0.26502,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.391633,0.608973,0.608978,0,0,0,0,0
0,789,0.241405,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.457892,0.741239,0.741247,0,0,0,0,0
0,790,0.232052,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.368402,0.784084,0.784091,0,0,0,0,0
0,791,0.225637,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.377567,0.604051,0.604058,0,0,0,0,0
0,792,0.243741,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.446049,0.631456,0.631464,0,0,0,0,0
0,793,0.248705,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.358943,0.754991,0.755013,0,0,0,0,0
0,794,0.227334,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.495361,0.865832,0.86584,0,0,0,0,0
0,795,0.233997,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.476897,0.725847,0.725855,0,0,0,0,0
0,796,0.229458,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.468793,0.957438,0.957443,0,0,0,0,0
0,797,0.234575,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.353742,0.615525,0.615531,0,0,0,0,0
0,798,0.241903,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.362067,0.596334,0.596341,0,0,0,0,0
0,799,0.227622,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.383428,0.588449,0.588456,0,0,0,0,0
1,800,0.237376,silver,0.00188,hatchback,0.089458,,,0,1,0,1,0,0,0,0,0,0,0,0,0.372176,0.775376,0.777662,0,1,0,0,0
1,801,0.245472,blue,0.001739,hatchback,0.079747,,,0,1,0,1,0,0,0,0,0,0,0,0,0.428873,0.72241,0.72557,0,0,0,0,1
1,802,0.219657,black,0.002578,hatchback,0.205751,,,0,1,0,1,0,0,0,0,0,0,0,0,0.494435,0.695871,0.701227,1,0,0,0,0
1,803,0.209207,silver,0.001636,hatchback,0.074405,,,0,1,0,1,0,0,0,0,0,0,0,0,0.375909,0.752778,0.754685,0,1,0,0,0
1,804,0.212408,black,0.00178,hatchback,0.077159,,,0,1,0,1,0,0,0,0,0,0,0,0,0.3584,0.557641,0.559572,1,0,0,0,0
1,805,0.223145,silver,0.001665,hatchback,0.07744,,,0,1,0,1,0,0,0,0,0,0,0,0,0.282124,0.457637,0.459816,0,1,0,0,0
1,806,0.217441,black,0.00171,hatchback,0.215413,,,0,1,0,1,0,0,0,0,0,0,0,0,0.399421,0.905713,0.908842,1,0,0,0,0
1,807,0.208276,black,0.00164,hatchback,0.073043,,,0,1,1,0,0,0,0,0,0,0,0,0,0.391302,0.604929,0.607684,1,0,0,0,0
1,808,0.211994,silver,0.001634,hatchback,0.075523,,,0,1,0,1,0,0,0,0,0,0,0,0,0.338712,0.512425,0.515436,0,1,0,0,0
1,809,0.219332,black,0.002588,hatchback,0.208256,,,0,1,0,1,0,0,0,0,0,0,0,0,0.398801,0.759782,0.762552,1,0,0,0,0
